customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Flag,MonthlyCharges_INR,TotalCharges_INR,tenure_bucket,OnlineSecurity_bin,TechSupport_bin,OnlineBackup_bin,DeviceProtection_bin,StreamingTV_bin,StreamingMovies_bin,service_count,contract_num,internet_tier,charge_per_tenure,cluster,persona_code,persona_name,persona_priority,pca_1,pca_2
9027-YFHQJ,Male,0,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.05,152.95,No,0,2091.675,12771.325,7–12m,0,0,0,0,0,0,0,0,0,261.459375,2,Persona D,Loyal High-Value,LOW,-2.5141328789722523,-0.9423933486949183
5176-LDKUH,Female,0,No,No,48,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Electronic check,75.15,3772.65,No,0,6275.025000000001,315016.275,37–48m,0,0,1,0,0,0,1,1,2,128.06173469387755,1,Persona B,Price-Sensitive Churners,HIGH,0.9681608733419514,0.0001115812499883195
4644-OBGFZ,Male,0,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.5,1026.35,No,0,1628.25,85700.22499999999,49–72m,0,0,0,0,0,0,0,1,0,29.075892857142858,2,Persona D,Loyal High-Value,LOW,-1.172125728325613,-2.3602505679891514
7926-IJOOU,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.3,19.3,No,0,1611.55,1611.55,0–6m,0,0,0,0,0,0,0,0,0,805.775,2,Persona D,Loyal High-Value,LOW,-2.8942503230667525,-0.616921124354038
6480-YAGIY,Male,0,No,No,45,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),112.2,5031.85,No,0,9368.7,420159.475,37–48m,1,1,1,1,1,1,6,1,2,203.66739130434783,0,Persona C,Engaged Mid-Tier,MEDIUM,2.891605669763085,0.9461730393585948
4029-HPFVY,Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.3,220.4,No,0,5870.05,18403.4,0–6m,0,0,0,0,0,0,0,0,2,1467.5125,3,Persona A,High-Risk New Customers,CRITICAL,-1.657079470772853,1.8697479507323298
7602-DBTOU,Female,0,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.6,1416.5,No,0,1636.6,118277.75,49–72m,0,0,0,0,0,0,0,2,0,22.730555555555554,2,Persona D,Loyal High-Value,LOW,-0.49550315041175735,-3.125195882641124
5345-BMKWB,Male,0,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,158.35,No,0,1690.875,13222.225,7–12m,0,0,0,0,0,0,0,0,0,187.875,2,Persona D,Loyal High-Value,LOW,-2.535288175403847,-1.0698554458159824
3519-ZKXGG,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.85,256.6,Yes,1,6333.474999999999,21426.1,0–6m,0,0,0,0,0,0,0,0,2,1583.3687499999999,3,Persona A,High-Risk New Customers,CRITICAL,-1.6123706824512922,2.0194495080092736
5457-COLHT,Male,0,Yes,Yes,69,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),80.65,5542.55,No,0,6734.275000000001,462802.925,49–72m,1,1,1,0,1,1,5,2,1,96.20392857142858,0,Persona C,Engaged Mid-Tier,MEDIUM,2.759293849429213,-1.2062047423802118
6416-TVAIH,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,68.5,68.5,Yes,1,5719.75,5719.75,0–6m,0,0,0,0,0,0,0,0,2,2859.875,3,Persona A,High-Risk New Customers,CRITICAL,-2.18420278727033,2.708939619225638
5451-YHYPW,Female,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),115.75,8443.7,No,0,9665.125,705048.9500000001,49–72m,1,1,1,1,1,1,6,2,2,132.39897260273972,0,Persona C,Engaged Mid-Tier,MEDIUM,4.512363041050766,-0.007253800904289139
5108-ADXWO,Male,0,No,No,11,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.5,791.75,Yes,1,6137.25,66111.125,7–12m,1,0,0,0,0,0,1,0,2,511.4375,1,Persona B,Price-Sensitive Churners,HIGH,-0.8018234156240595,1.2942947821398436
7998-WNZEM,Male,0,No,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),80.6,5708.2,No,0,6730.099999999999,476634.7,49–72m,1,1,1,1,0,1,5,2,1,93.4736111111111,0,Persona C,Engaged Mid-Tier,MEDIUM,2.8320689579480787,-1.2381373529672703
3066-RRJIO,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.95,69.95,Yes,1,5840.825,5840.825,0–6m,0,0,0,0,0,0,0,0,2,2920.4125,3,Persona A,High-Risk New Customers,CRITICAL,-2.1837790598097477,2.7663668736980527
4664-NJCMS,Female,0,Yes,No,33,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),59.55,2016.3,No,0,4972.425,168361.05,25–36m,1,1,0,1,1,1,5,2,1,146.24779411764706,0,Persona C,Engaged Mid-Tier,MEDIUM,1.0375208147465946,-0.9414780634109089
0307-BCOPK,Female,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.05,326.65,No,0,1590.675,27275.275,13–18m,0,0,0,0,0,0,0,1,0,93.56911764705882,2,Persona D,Loyal High-Value,LOW,-2.0384109906390395,-1.7960216284224986
7629-WFGLW,Female,1,Yes,No,56,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,No,Electronic check,95.65,5471.75,No,0,7986.775000000001,456891.125,49–72m,1,1,1,1,0,0,4,1,2,140.1188596491228,0,Persona C,Engaged Mid-Tier,MEDIUM,2.4955814607211444,0.3753831206660297
2542-HYGIQ,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.95,19.95,No,0,1665.825,1665.825,0–6m,0,0,0,0,0,0,0,0,0,832.9125,2,Persona D,Loyal High-Value,LOW,-2.8940603762740764,-0.5911778723491621
6715-OFDBP,Male,0,No,No,5,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,70.05,346.4,Yes,1,5849.175,28924.4,0–6m,0,0,0,1,1,1,3,0,1,974.8625000000001,1,Persona B,Price-Sensitive Churners,HIGH,-1.0538457092623565,1.058945369654196
5016-LIPDW,Male,0,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.4,1061.6,No,0,1619.9,88643.59999999999,49–72m,0,0,0,0,0,0,0,1,0,27.929310344827588,2,Persona D,Loyal High-Value,LOW,-1.1301282693885777,-2.3896679802306178
6481-LXPWL,Male,0,Yes,Yes,56,No,No phone service,DSL,No,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),36.1,1971.5,No,0,3014.35,164620.25,49–72m,0,0,1,1,0,0,2,1,1,52.88333333333333,2,Persona D,Loyal High-Value,LOW,0.10912390571829639,-1.308216515907643
1567-DSCIC,Male,0,No,No,8,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,94.0,773.65,Yes,1,7849.0,64599.775,7–12m,0,0,1,1,1,0,3,0,2,872.1111111111111,1,Persona B,Price-Sensitive Churners,HIGH,-0.2111680480852851,1.9869530651805363
2150-UWTFY,Female,0,Yes,Yes,22,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,61.15,1422.05,Yes,1,5106.025,118741.175,19–24m,1,0,1,1,0,0,3,0,1,222.00108695652173,1,Persona B,Price-Sensitive Churners,HIGH,-0.39415420997551875,0.23189070069130338
6124-ACRHJ,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,19.75,No,0,1649.125,1649.125,0–6m,0,0,0,0,0,0,0,0,0,824.5625,2,Persona D,Loyal High-Value,LOW,-2.894118821441054,-0.5990988729660464
9362-MWODR,Female,0,No,Yes,40,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),64.1,2460.35,No,0,5352.349999999999,205439.225,37–48m,1,1,0,0,1,0,3,0,1,130.5451219512195,1,Persona B,Price-Sensitive Churners,HIGH,0.22332509138217277,-0.03822887534628219
9975-GPKZU,Male,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.75,856.5,No,0,1649.125,71517.75,37–48m,0,0,0,0,0,0,0,2,0,35.087765957446805,2,Persona D,Loyal High-Value,LOW,-1.0613705782449296,-2.7725746047928883
9625-RZFUK,Male,0,Yes,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.7,1275.85,No,0,1644.95,106533.475,49–72m,0,0,0,0,0,0,0,2,0,25.70234375,2,Persona D,Loyal High-Value,LOW,-0.6668347086916357,-3.0128678210852438
5153-LXKDT,Male,0,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,110.2,7467.5,No,0,9201.7,623536.25,49–72m,1,0,1,1,1,1,5,2,2,133.35797101449276,0,Persona C,Engaged Mid-Tier,MEDIUM,3.902043944863925,-0.0857060472286061
5161-UBZXI,Male,0,Yes,Yes,69,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),106.35,7261.75,No,0,8880.225,606356.125,49–72m,1,1,1,0,1,1,5,2,2,126.86035714285715,0,Persona C,Engaged Mid-Tier,MEDIUM,3.8244219170276357,-0.1553482842074186
1020-JPQOW,Female,0,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,90.55,5116.6,No,0,7560.925,427236.1,49–72m,0,1,1,1,0,0,3,0,2,132.64780701754387,0,Persona C,Engaged Mid-Tier,MEDIUM,1.7995947407341288,0.7766950895533785
7919-ZODZZ,Female,0,Yes,Yes,10,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,65.9,660.05,No,0,5502.650000000001,55114.175,7–12m,0,0,1,1,0,1,3,1,1,500.24090909090916,1,Persona B,Price-Sensitive Churners,HIGH,-0.4963642086989491,0.09890777954461555
0565-JUPYD,Male,0,No,No,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,No,Credit card (automatic),104.5,6590.8,No,0,8725.75,550331.8,49–72m,1,1,1,1,1,0,5,1,2,136.33984375,0,Persona C,Engaged Mid-Tier,MEDIUM,3.2348174752630925,0.4576758283156695
6867-ACCZI,Female,0,Yes,Yes,24,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,52.5,1208.15,No,0,4383.75,100880.525,19–24m,1,1,1,1,0,1,5,2,1,175.35,0,Persona C,Engaged Mid-Tier,MEDIUM,0.595364729565325,-0.892456172712452
5939-XAIXZ,Female,0,No,No,19,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,56.1,1033.9,No,0,4684.35,86330.65000000001,19–24m,0,0,0,1,0,0,1,0,1,234.21750000000003,1,Persona B,Price-Sensitive Churners,HIGH,-1.09607774194129,0.07508884304729264
9054-FOWNV,Male,0,Yes,Yes,22,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,88.75,1885.15,No,0,7410.625,157410.025,19–24m,0,0,0,1,1,0,2,0,2,322.20108695652175,1,Persona B,Price-Sensitive Churners,HIGH,0.143010702131472,1.3055101967759102
2683-BPJSO,Male,0,Yes,No,29,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,84.45,2467.1,Yes,1,7051.575,206002.85,25–36m,1,0,1,0,0,0,2,0,2,235.05249999999998,1,Persona B,Price-Sensitive Churners,HIGH,0.3684463195425769,1.0870843694152166
2157-MXBJS,Male,0,Yes,No,13,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,75.3,989.45,Yes,1,6287.55,82619.075,13–18m,0,0,0,1,1,1,3,1,1,449.1107142857143,1,Persona B,Price-Sensitive Churners,HIGH,-0.23019537790675793,0.15923550512144613
8207-VVMYB,Female,0,Yes,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),26.0,2006.95,No,0,2171.0,167580.325,49–72m,0,0,0,0,0,0,0,2,0,30.577464788732396,2,Persona D,Loyal High-Value,LOW,-0.29753002015176294,-3.0243941746051117
9732-EQMWY,Female,0,Yes,No,49,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,99.4,5025.0,No,0,8299.9,419587.5,49–72m,0,0,1,1,1,1,4,0,2,165.998,0,Persona C,Engaged Mid-Tier,MEDIUM,2.0075977186735563,1.0891391248465985
9360-AHGNL,Female,1,Yes,No,43,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,109.55,4830.25,Yes,1,9147.425,403325.875,37–48m,1,1,0,1,1,1,5,1,2,207.8960227272727,0,Persona C,Engaged Mid-Tier,MEDIUM,2.529150166425557,0.871620116341201
1087-UDSIH,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.6,59.75,Yes,1,1636.6,4989.125,0–6m,0,0,0,0,0,0,0,0,0,409.15,2,Persona D,Loyal High-Value,LOW,-2.7225330547368545,-0.8780792169559999
5269-NRGDP,Male,0,Yes,Yes,42,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,73.15,3088.25,No,0,6108.025000000001,257868.875,37–48m,0,1,0,1,1,1,4,1,1,142.04709302325583,0,Persona C,Engaged Mid-Tier,MEDIUM,1.0666429261694592,-0.4110831218722192
6195-MELTI,Male,0,No,No,57,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Mailed check,54.65,3134.7,No,0,4563.275,261747.45,49–72m,0,1,1,0,0,0,2,1,1,78.67715517241379,0,Persona C,Engaged Mid-Tier,MEDIUM,0.6255295478952148,-1.0565374851326228
5485-WUYWF,Male,1,No,No,2,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),66.4,94.55,Yes,1,5544.400000000001,7894.925,0–6m,1,0,0,1,1,0,3,0,1,1848.1333333333334,3,Persona A,High-Risk New Customers,CRITICAL,-1.4835046344895986,1.5746014609773655
2121-JAFOM,Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),115.55,8312.4,No,0,9648.425,694085.4,49–72m,1,1,1,1,1,1,6,2,2,132.17020547945205,0,Persona C,Engaged Mid-Tier,MEDIUM,4.479983685453194,-0.007994107445782836
8818-DOPVL,Female,1,No,No,46,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.45,4863.85,No,0,8721.575,406131.475,37–48m,0,0,1,1,1,1,4,0,2,185.5654255319149,0,Persona C,Engaged Mid-Tier,MEDIUM,1.97853694718782,1.2171957801302964
2632-UCGVD,Male,1,Yes,No,66,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.05,6871.9,Yes,1,8354.175,573803.65,49–72m,0,1,0,0,1,1,3,0,2,124.6891791044776,0,Persona C,Engaged Mid-Tier,MEDIUM,2.499892429048249,0.7460505706707133
5445-PZWGX,Male,0,No,No,62,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Electronic check,102.0,6529.25,Yes,1,8517.0,545192.375,49–72m,1,1,1,0,0,1,4,1,2,135.1904761904762,0,Persona C,Engaged Mid-Tier,MEDIUM,2.9252928381549093,0.3662880701911494
1227-UDMZR,Female,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),91.15,6637.9,No,0,7611.025000000001,554264.65,49–72m,1,1,1,1,1,1,6,2,1,104.26061643835617,0,Persona C,Engaged Mid-Tier,MEDIUM,3.441162805733747,-1.0390676582116933
5198-HQAEN,Male,0,Yes,Yes,35,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,89.7,3165.6,No,0,7489.95,264327.6,25–36m,0,1,1,0,1,0,3,1,2,208.05416666666667,1,Persona B,Price-Sensitive Churners,HIGH,1.2599750044941003,0.5812609169236186
9170-CCKOU,Male,0,Yes,No,17,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),90.2,1454.15,Yes,1,7531.7,121421.525,13–18m,1,0,1,1,0,0,3,0,2,418.42777777777775,1,Persona B,Price-Sensitive Churners,HIGH,0.19242108978408778,1.527326748248866
2167-FQSTQ,Female,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,92.4,6786.1,No,0,7715.400000000001,566639.35,49–72m,1,1,1,1,1,1,6,2,1,105.69041095890412,0,Persona C,Engaged Mid-Tier,MEDIUM,3.4907440049292107,-1.0226223432624135
2819-GWENI,Female,0,Yes,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.9,543.0,No,0,1661.65,45340.5,25–36m,0,0,0,0,0,0,0,1,0,57.29827586206897,2,Persona D,Loyal High-Value,LOW,-1.7571912261857356,-1.9691576436962577
1043-YCUTE,Male,0,Yes,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.15,1327.15,Yes,1,2100.025,110817.025,49–72m,0,0,0,0,0,0,0,2,0,36.842543859649126,2,Persona D,Loyal High-Value,LOW,-0.7096390065430587,-2.8344759783769677
3814-MLAXC,Female,0,No,No,31,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),79.85,2404.15,Yes,1,6667.474999999999,200746.525,25–36m,0,1,0,0,0,0,1,0,2,208.35859374999998,1,Persona B,Price-Sensitive Churners,HIGH,0.09150344618430185,0.9098398141193415
3572-UUHRS,Male,0,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),18.85,867.3,No,0,1573.975,72419.55,37–48m,0,0,0,0,0,0,0,1,0,34.216847826086955,2,Persona D,Loyal High-Value,LOW,-1.393064710973138,-2.2305574455553656
2692-PFYTJ,Female,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.75,25.75,No,0,2150.125,2150.125,0–6m,0,0,0,0,0,0,0,0,0,1075.0625,2,Persona D,Loyal High-Value,LOW,-2.892365466431744,-0.3614688544595042
1226-UDFZR,Female,0,No,No,2,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,49.6,114.7,Yes,1,4141.6,9577.45,0–6m,0,0,1,0,0,0,1,0,1,1380.5333333333335,3,Persona A,High-Risk New Customers,CRITICAL,-2.044359796445351,0.9115296507895386
5955-EPOAZ,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.95,109.5,No,0,1749.325,9143.25,0–6m,0,0,0,0,0,0,0,0,0,249.90357142857144,2,Persona D,Loyal High-Value,LOW,-2.5915088331163108,-0.9949096347080472
6821-JPCDC,Female,0,Yes,No,48,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,97.05,4692.95,No,0,8103.675,391861.325,37–48m,0,0,1,1,1,1,4,1,2,165.3811224489796,0,Persona C,Engaged Mid-Tier,MEDIUM,2.189305057954298,0.5312309663565637
8815-LMFLX,Male,0,Yes,Yes,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.4,546.85,No,0,2120.9,45661.975,25–36m,0,0,0,0,0,0,0,0,0,81.57307692307693,2,Persona D,Loyal High-Value,LOW,-2.0495175326099453,-1.292124655696721
9135-HSWOC,Male,0,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),19.7,1274.05,No,0,1644.95,106383.175,49–72m,0,0,0,0,0,0,0,2,0,25.306923076923077,2,Persona D,Loyal High-Value,LOW,-0.6496511175663782,-3.0264006523805023
8582-KRHPJ,Male,0,No,No,50,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,35.0,1782.4,No,0,2922.5,148830.4,49–72m,1,0,1,0,0,0,2,0,1,57.30392156862745,1,Persona B,Price-Sensitive Churners,HIGH,-0.3596046853941597,-0.6957840793595886
5811-IWXYM,Female,0,Yes,Yes,52,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),101.25,5301.1,No,0,8454.375,442641.85,49–72m,0,0,0,1,1,1,3,1,2,159.51650943396226,0,Persona C,Engaged Mid-Tier,MEDIUM,2.208418090315922,0.4561126835830167
7044-YAACC,Male,1,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.2,280.35,No,0,5861.7,23409.225,0–6m,0,0,0,0,0,0,0,0,2,1172.34,3,Persona A,High-Risk New Customers,CRITICAL,-1.535265200525229,1.6766714580388002
8189-XRIKE,Female,1,No,No,32,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,90.95,2897.95,No,0,7594.325,241978.825,25–36m,0,0,0,0,1,1,2,0,2,230.1310606060606,1,Persona B,Price-Sensitive Churners,HIGH,0.6053212593038589,1.1311714322174713
1506-YJTYT,Male,0,Yes,Yes,45,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),73.85,3371.0,No,0,6166.474999999999,281478.5,37–48m,1,1,1,0,1,0,4,2,1,134.0538043478261,0,Persona C,Engaged Mid-Tier,MEDIUM,1.500124015189622,-0.9931469957057855
4123-DVHPH,Male,0,Yes,No,9,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,88.05,801.3,No,0,7352.175,66908.55,7–12m,1,0,0,0,0,1,2,0,2,735.2175,1,Persona B,Price-Sensitive Churners,HIGH,-0.46829587371663306,1.7356253883176678
6425-YQLLO,Female,1,Yes,No,66,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),105.95,6975.25,Yes,1,8846.825,582433.375,49–72m,0,1,0,1,1,1,4,1,2,132.04216417910447,0,Persona C,Engaged Mid-Tier,MEDIUM,3.149167173730036,0.360735853969608
5442-UTCVD,Male,0,No,Yes,3,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,91.85,257.05,Yes,1,7669.474999999999,21463.675,0–6m,0,0,0,1,0,1,2,0,2,1917.3687499999999,3,Persona A,High-Risk New Customers,CRITICAL,-1.015645599692908,2.590294697052526
2228-BZDEE,Female,0,No,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.1,1079.45,No,0,1678.35,90134.075,49–72m,0,0,0,0,0,0,0,2,0,30.515454545454542,2,Persona D,Loyal High-Value,LOW,-0.8649526557683879,-2.8807612679777344
7734-DBOAI,Female,0,Yes,Yes,1,No,No phone service,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,40.1,40.1,Yes,1,3348.35,3348.35,0–6m,0,1,0,0,1,0,2,0,1,1674.175,3,Persona A,High-Risk New Customers,CRITICAL,-2.048891408166334,1.032957061306896
2789-CZANW,Female,0,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),110.3,6997.3,No,0,9210.05,584274.55,49–72m,1,1,1,0,1,1,5,2,2,141.69307692307692,0,Persona C,Engaged Mid-Tier,MEDIUM,3.7240363625640067,-0.017673532676049857
2091-RFFBA,Female,1,No,No,31,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.9,2217.15,Yes,1,6170.650000000001,185132.025,25–36m,0,0,0,0,0,0,0,0,2,192.83281250000002,1,Persona B,Price-Sensitive Churners,HIGH,-0.2697079152744677,0.7484888293696634
2114-MGINA,Female,0,No,No,14,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,89.8,1129.1,Yes,1,7498.3,94279.85,13–18m,0,0,0,0,1,1,2,0,2,499.88666666666666,1,Persona B,Price-Sensitive Churners,HIGH,-0.21019890146600304,1.5473892921562935
